id,date,date_built,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view
d5a24add-4e2e-47f5-9785-7262edfed6ca,2019-06-29,2015,298936,2,3,1524,14269,2,0,21
e97d1bd2-9e9b-4148-be1a-01cfa1166f50,2020-02-27,2011,372015,2,2,1723,9427,1,0,21
7474ef5b-1c87-4c5b-917b-d9abd0c68a39,2021-02-03,2014,129342,3,2,2474,9780,2,0,22
875fad65-8cea-45dd-a5a0-7ebe5f5617fc,2021-08-19,2010,324811,4,3,2042,13474,1,0,26
2c943800-4320-4146-a9a8-d476a672dbbc,2020-04-28,2015,125451,4,2,2330,12543,2,0,14
ca5d80f9-855f-4567-8643-a71152dff936,2021-05-02,2014,344349,2,3,2314,9136,2,0,26
2f253b12-5676-42e5-8d20-4e4cca009077,2020-05-14,2012,137259,4,2,2123,12152,2,0,9
3e375980-df32-4122-8cdf-fffd2a2e035b,2019-02-16,2017,302261,4,2,1648,13257,1,0,7
67873cc0-baac-40eb-9df0-7fe8c0f9b0a1,2022-02-01,2013,235701,2,3,1528,12666,2,0,3
6fad179f-b0a5-4682-9470-38eabf32d2c7,2021-02-09,2010,359252,2,2,2040,12429,2,0,10
0e73ff99-fa2d-4af8-b0a6-df08b2134afd,2019-02-23,2010,386063,4,2,2083,13164,1,0,42
2e9fe665-d7f3-47e2-bec0-b51ae0c654e2,2020-06-10,2015,267464,4,3,2444,14015,1,0,28
23a2bd55-7db3-4565-8deb-ddee722a0a76,2021-08-03,2014,310026,4,2,1875,13042,1,0,38
076fb1e6-3c21-4bb2-b2fc-671d28fe42d9,2020-08-12,2014,420112,2,3,1985,9430,1,0,41
82b9dde8-2ff6-45cc-9f59-42b107bd02d0,2021-06-10,2012,356005,2,3,1841,14494,1,0,38
0009a0b7-5da5-4e12-9ec0-08a87cb47914,2020-08-31,2013,300672,4,2,2216,9959,2,0,13
a1024564-b051-42c0-8e59-bcb930868414,2021-04-04,2013,285672,3,3,1755,13956,2,0,26
e8187a24-86c1-4f0f-a02d-80fc9576597a,2021-11-29,2014,659125,5,3,3990,14649,2,0,74
5f1f3659-a40e-47f1-8dd6-f2a1cd049163,2019-02-28,2016,279299,4,2,1615,8956,1,0,23
2c7cf11c-9517-4603-8801-db8475ae2517,2019-09-14,2012,183382,3,2,1933,13230,2,0,31
38c843f4-ccd8-41f0-b10c-f63f77b477a5,2020-02-29,2015,379777,2,2,1556,14512,1,0,2
5a3141e4-ae86-4f22-a902-dc573204967f,2019-03-24,2016,1402042,8,5,5469,8998,1,1,99
f6af7c55-896e-42c8-a6c2-d4d65b5d4bc4,2022-04-09,2010,259662,4,3,1500,14841,2,0,18
a36c1210-374e-4aaa-a47a-125a3a0932ba,2019-09-30,2016,264859,4,2,1505,13771,1,0,11
8538b2c6-8c14-4b48-8144-e57e6b510178,2020-08-13,2016,336050,4,2,2369,12171,1,0,42
fc49b8f7-c325-45d1-9638-9e2708858ed5,2021-07-22,2015,383976,4,2,2082,12845,2,0,44
c3b62ffe-6c59-4b65-b696-526843a4888d,2020-12-06,2011,345737,2,3,2140,14170,2,0,9
8bc8aabf-8ee2-4613-99e2-4ca58fb939b4,2019-07-19,2015,287435,3,2,1700,12581,2,0,35
6348dea9-6b51-4518-9400-6535967b1f7c,2020-10-04,2010,171790,2,2,2094,10839,2,0,6
c4b2b618-8e52-42ce-9ef3-9053542d05fe,2021-05-27,2017,321062,2,3,2382,8202,2,0,6
d3409912-594a-48b9-b939-45bc9f952a33,2021-11-13,2010,322167,4,3,1884,13586,1,0,6
4d252e09-00ef-48b9-bca8-6791615c2352,2020-09-16,2016,134061,2,2,2496,10615,2,0,46
eaa46125-d14b-4d68-8988-1e5814dafb86,2019-10-17,2013,445921,4,3,2435,10705,1,0,16
2f7d581b-e2a5-4a1a-ad9b-25369dea286a,2020-09-06,2017,273316,2,2,1640,12847,1,0,12
2cf7a5a6-c27c-49a6-89f7-391a49f6ad54,2020-03-14,2017,152162,4,3,2285,8587,1,0,7
c97e7ca7-ae79-4c89-b320-808bd2bef009,2022-03-10,2014,351896,3,3,2008,9974,2,0,29
2b4ceae1-2208-4b32-95ee-f3ae55e062e5,2021-12-11,2013,332918,3,3,1686,11002,1,0,8
7b7790c4-2570-453e-8fde-dcf33b3eaddb,2021-01-13,2016,148987,4,3,2394,11989,2,0,50
55c6e235-c19b-4085-a82d-f5766a624f8e,2019-05-21,2013,150253,4,2,2388,13151,2,0,1
7571517c-91e6-47e2-ab3d-dd57facb3599,2019-10-31,2012,126255,2,3,2499,9579,1,0,17
c8284c80-fc0c-4585-9b61-0d729a5b743f,2019-08-19,2014,353703,4,2,1933,12049,2,0,10
3d2dfd04-84c5-4d31-8e15-a80e40548da8,2021-11-02,2017,361153,4,2,2266,11372,1,0,3
f2c450a9-0be4-4bfa-bc01-a93ee62bcba7,2021-12-16,2016,186984,3,2,2004,12194,1,0,46
be8e4a4b-cf76-429c-8e4d-dc7c877c52cd,2020-05-03,2015,168495,3,2,2127,12917,2,0,49
99e3a92b-6f6b-46bb-bf66-64dc4057638d,2021-05-08,2011,124480,3,2,1722,11830,2,0,43
d6981bcd-e696-4d1c-b3a1-e2b6154334b3,2019-08-12,2017,442312,4,3,2329,9758,1,0,31
5079b300-0277-4484-a8e5-95d939247123,2019-10-03,2014,364432,3,3,1900,14718,1,0,37
b741714c-a248-447d-9edb-22077bcc87f5,2020-09-16,2012,296995,4,3,1749,9342,1,0,36
a48825ce-f0b1-4a82-aa47-b9601ba35355,2019-03-17,2014,362442,3,3,1732,9484,2,0,21
a03d0f83-ddc8-44a7-ae2d-2607d2cd0c8a,2019-12-08,2012,305143,4,3,2464,11815,2,0,24
fddbe494-9ac6-41c3-bceb-8b230474e1da,2020-06-04,2016,743643,5,6,4435,13517,2,0,57
e87f9a10-1b3f-4db2-8320-ecdc8b0efb67,2019-11-01,2016,292713,3,2,2149,13683,1,0,12
cf1ddc1d-ff82-459e-a44c-2aa8b9962657,2019-01-26,2010,207250,2,2,2279,10536,2,0,21
768972b3-74ef-4cb7-a365-a97b065b29b2,2021-02-21,2013,256954,4,3,2474,10222,1,0,47
145ea8a8-16cd-4834-8585-75530a555a44,2019-10-06,2013,396385,3,3,1681,12602,1,0,28
13fa5a40-1dcf-4d4f-8a2b-38918b8a95be,2019-05-20,2014,231530,4,2,2455,8237,2,0,18
d3d65bfe-ae9f-4eb4-96d2-c8501b6e68c9,2021-09-14,2015,413683,4,3,1941,14269,1,0,45
913f828b-4ada-4db2-8d81-c3113ee6f644,2019-12-27,2017,133527,4,2,2486,13114,1,0,16
7a65587d-a149-4eca-90f6-93c5448c4c5c,2020-11-18,2014,179880,4,2,1961,9835,1,0,6
44bca898-920f-4dac-99f2-13f8576731df,2020-08-23,2017,274421,3,3,2237,10414,1,0,16
5323aa5e-659c-4854-8899-a6f9531c431e,2022-05-10,2013,189683,3,2,1794,12205,1,0,49
ef2c5778-86ad-49ae-bcc4-7da9e0630768,2022-04-16,2010,145959,2,3,2233,11238,1,0,38
21c76c97-71f3-4b94-af25-988c0244937f,2020-07-11,2013,372348,4,2,1819,9149,1,0,40
e4ce695a-600a-43ef-af47-4fbec5aee998,2019-07-04,2012,145882,2,3,2413,9379,1,0,29
b754a51a-012f-4a82-9963-8233333c3a77,2021-09-02,2014,280223,2,2,1617,8716,2,0,25
1db13183-72d6-49dd-a717-b4ec8c4a9144,2020-08-15,2010,300197,2,2,2412,9809,2,0,15
defb39c1-83ee-4e5d-8812-dbe79e05b7ec,2021-02-22,2012,421481,4,2,1663,13182,2,0,17
cabd71bd-d1e8-4ade-97be-906fc53f51a4,2019-03-15,2014,289271,3,3,1835,8865,1,0,1
1ac8c30b-a33b-47c9-8f7e-e5873eaa73f0,2020-10-11,2015,240951,2,3,1788,9482,1,0,13
bb10a2d7-42d3-4d83-893d-38c578b56dc0,2019-02-12,2011,180627,4,2,2138,10466,2,0,29
d8589687-c261-4655-bf49-13888778e2a9,2022-04-12,2016,423544,2,3,2013,11377,1,0,4
78947047-003e-4156-b49d-ae58b694e494,2021-03-29,2011,352225,4,3,2092,8230,1,0,22
32ed581a-5251-489e-9691-eb864419664a,2022-02-24,2016,126595,4,2,1976,12419,1,0,48
8915a29e-a908-4006-ac61-35bfe6b99d58,2022-01-20,2017,147177,2,2,2328,12744,2,0,23
61632e59-521c-44ee-8a45-cacf6dc6750c,2022-04-13,2013,359877,2,2,2042,9869,1,0,30
a833c7a0-3029-4817-80a6-622f20b4faec,2021-07-26,2012,284223,2,2,1706,14493,1,0,21
c85e14a3-980d-495f-a76c-83fc9bbef010,2022-04-29,2010,196780,4,2,1907,13203,1,0,8
a9add961-9ebc-45d3-a2dc-6fda06efa254,2020-02-01,2010,362048,3,3,1735,9663,1,0,48
faa6e41d-2c76-4d5a-9202-7c71bf64ca8a,2020-07-11,2010,238674,3,2,1904,8892,2,0,21
b9aacd39-27ca-4a44-acad-20ca2dca8a3e,2020-01-30,2014,308732,2,2,1755,11357,1,0,47
d654e730-db8f-47bc-8de4-e893914a4add,2021-05-31,2011,341357,3,2,1650,13344,1,0,19
7a2da641-35f9-4375-bc4c-23608c8e3cba,2022-03-15,2015,222816,3,2,2024,11911,1,0,11
f1b4aa4e-c8a4-47fa-81e7-05afb5741d97,2019-02-15,2014,376819,4,3,2235,9144,1,0,27
760b227e-56b1-4508-9633-59d76a398b80,2021-05-26,2015,697669,3,5,3794,13544,3,1,88
77d0c8df-9638-4afa-bc6d-1144dc12d97c,2019-05-22,2017,255977,3,2,2141,12947,1,0,2
ff391853-b362-4008-b44e-0be07ac0a028,2019-12-26,2010,345539,3,3,1609,11019,2,0,22
a6ba27a1-714d-4df6-843c-feefef590c3c,2020-01-07,2016,338877,3,2,1946,8436,1,0,30
23a3303a-66fa-4364-8e3c-1b2e03505eb8,2021-10-16,2013,301932,3,2,2267,11096,2,0,33
ad9c3954-0e5b-44f3-b18e-bcefa3da3542,2020-03-27,2011,1354497,8,6,5967,8397,3,1,82
4ccd8a43-d6f5-48fc-a843-037a7af379fe,2019-10-08,2011,216324,3,2,2019,12274,1,0,23
a4511034-43cc-4c16-b8c0-ee2d8e80965f,2020-09-30,2014,260914,3,2,1801,9314,2,0,33
43322e3c-1c79-483b-873a-ecd514f699de,2021-10-01,2012,444302,4,2,1944,8605,2,0,21
e2282fa2-74f6-44b0-b4d1-12efe5ffe637,2019-10-26,2011,294024,4,3,1702,14660,1,0,28
23eacfc5-14af-493b-926e-e9fcec073c7c,2022-03-30,2016,350062,4,3,1792,9803,1,0,10
2c37ddcf-2fb8-4e2d-b903-8c240fd7d177,2021-02-05,2014,407486,2,2,2334,14691,2,0,43
414cfcc9-0469-4405-99fb-8b0365290764,2021-10-09,2013,317978,4,2,2495,12830,2,0,4
c11b1e88-782b-4656-b6ed-bb9d48abde0a,2021-07-08,2010,378957,2,3,2320,14523,2,0,22
5eea978a-f17b-46ff-8add-932ae772f134,2020-03-04,2016,292369,2,2,1531,10217,2,0,0
cb928d33-97e0-49ec-8653-d10749498c31,2020-07-24,2014,274241,2,3,1522,12162,2,0,33
df8e7c97-9e2c-4740-8681-19bc5107d248,2020-08-26,2010,380262,4,3,2486,12445,1,0,16
50a7446c-69ca-4125-a113-f5d484345af7,2019-11-23,2011,385134,3,2,2210,13250,2,0,36
5810dc61-6511-4e2e-ae85-58c353370445,2022-01-30,2014,441979,4,3,2386,10624,1,0,40
ffff94aa-797c-49e1-8290-e753a48d316a,2019-07-18,2010,402063,3,3,2148,11188,2,0,15
ecf000d1-333f-4079-9164-8b40617869b2,2020-06-08,2017,377892,2,2,1919,10474,1,0,39
e8a7b76b-16e4-405a-b163-c4ce2dd6b046,2021-07-11,2012,393104,3,3,2400,14402,1,0,9
e0e48c09-aa6a-40fc-9674-6fd6af535574,2019-02-11,2012,148139,2,2,1681,10969,1,0,26
fc404a10-a4af-4f3d-b663-1b2e981f18d7,2020-04-05,2016,267740,3,2,1631,10710,2,0,26
2512919f-4111-4631-9aa7-d7ed9a28a880,2019-08-23,2017,250749,3,3,1641,11246,1,0,15
67b26d7f-dd4a-417b-bb91-91ce2f94d677,2021-12-13,2016,293174,3,2,2356,8270,2,0,1
6d7c8c20-518f-4b5f-b612-17527797e745,2019-04-30,2010,370969,4,3,2264,14704,1,0,39
8978e5c4-45f2-416d-a7f5-bdf34e4dc00d,2020-11-06,2010,413565,4,3,2174,12876,1,0,11
7ff900b0-6fdd-4ab5-9760-90baf30c02c4,2019-05-04,2010,293946,2,2,2120,8997,2,0,28
13ffa729-5166-4a65-83f2-8da38c87dee1,2022-05-21,2011,137438,4,2,2373,13465,2,0,9
5739ca48-da20-45f9-a1b9-0825c4bedbba,2019-01-19,2015,284079,4,3,2169,14184,2,0,38
8de975fd-8afa-4171-b96e-6dfbb7c5187c,2020-03-09,2013,225981,3,2,2174,9655,2,0,23
d249761d-3263-44d3-b0e9-ded8f9e91ae4,2021-07-24,2011,243637,4,2,1972,14657,1,0,16
338486cd-b7bc-4bfb-9680-861ea8efdfb9,2019-08-11,2016,968663,3,5,4535,11960,2,1,64
43bdc4df-ed4f-488d-b964-0f4a130c629e,2019-03-15,2016,288877,3,2,2390,9645,2,0,44
933e6532-22b3-4334-84dd-7fa010f4ddcd,2020-02-21,2013,290602,3,3,1764,9842,2,0,31
073e4278-3acc-4655-852e-36e9caf96859,2021-11-15,2016,183018,2,3,2092,12703,2,0,22
89191b39-1a11-47a5-a5e3-eeb491e037df,2019-12-17,2013,136419,2,3,1809,11083,2,0,43
7faf39be-340c-430a-bd52-ff67f9075997,2021-01-26,2012,207822,3,2,2422,13658,2,0,12
24fd30b1-b39b-4c6c-8365-6c4d3ebc7b84,2020-06-01,2013,368162,3,2,1630,14943,1,0,5
4a66b4bc-1a61-4590-958d-03dc6bb311b7,2019-02-11,2010,418966,4,2,1887,14743,1,0,45
6d925cd4-90c9-48ab-806f-979991e2882e,2021-03-14,2016,422502,2,2,2497,9857,1,0,26
4c37da6b-4459-4567-8c75-567fee095664,2019-05-08,2013,138011,3,3,2341,10805,1,0,29
d2ee9748-7808-491f-91e9-76a01758eb42,2022-03-16,2013,438783,4,3,1551,8459,2,0,50
0970dc6e-2197-4f2b-beae-cf5b55e73862,2021-01-11,2013,351183,2,3,1637,8880,1,0,25
6d841533-1a4f-45a7-827b-4406393a6b38,2022-05-13,2017,234051,3,2,2464,9752,2,0,41
17ac1e15-42f9-4810-b8de-0d1f7d750485,2020-11-09,2016,435718,2,3,2042,9373,1,0,1
b7d246c6-cea4-4aaa-bdc3-8adda5d0577e,2021-06-01,2014,286847,2,3,1880,10850,2,0,8
b21efbc6-b285-4207-a0a0-4391f9041bba,2019-10-12,2011,265939,4,2,1781,12175,1,0,29
48f2d3aa-dd50-465c-9c07-fd4492f5b6f7,2019-09-16,2016,222729,2,2,1533,14337,2,0,35
d098c5f1-8ae4-49a7-8a32-587a40b23c9c,2020-12-16,2015,355690,3,3,1783,10186,1,0,49
2ff2ff3f-90be-4d07-b28d-6c3fe136675f,2021-09-25,2015,142610,4,3,1585,8584,1,0,29
f8a213f7-4ca5-4ccb-86bf-b32d90f6cdff,2020-02-24,2016,244506,4,3,1643,12595,1,0,34
f04ebf9e-2e6a-4c50-a955-cc27764db4ba,2020-10-08,2016,191059,4,3,1680,9025,1,0,20
4ae14738-0b41-4475-9ccb-943455218ac4,2020-10-18,2016,279834,2,3,2091,10301,2,0,47
3ba6a6aa-d068-4b04-892c-a6e21171040c,2021-11-14,2012,345939,3,3,1735,14212,2,0,32
078838a2-8174-46be-bc2c-4c02bb6fbbc6,2020-08-16,2010,187560,3,3,2321,11481,1,0,4
b43e3072-61a6-459d-9af4-17e1c47a43a6,2020-05-15,2016,221639,3,2,1692,11734,1,0,34
2676cbc8-d856-4605-a0e5-aeb4555395b4,2021-10-27,2016,157634,3,2,1612,9988,1,0,7
5d6d36ea-6603-4d99-9f08-117b398b4525,2019-11-01,2011,422912,2,3,2159,14464,1,0,37
ca5b0469-9b04-4742-8a01-a2f84009ba4b,2020-08-30,2011,126489,2,2,1971,12156,1,0,36
85abc831-8331-4cbf-a727-043b377a3bac,2020-02-13,2010,193556,4,3,2024,13416,1,0,28
ec1e4e8a-18db-4afe-8935-a2f93e3a4e4f,2022-06-08,2013,432870,3,3,1730,9449,2,0,44
826a05ea-f567-4fb2-95e0-2fb0f8988ff1,2020-04-15,2011,448203,2,2,1606,12180,2,0,14
960156f7-15c7-46dd-87e9-8606ed342681,2021-03-15,2013,363953,2,3,2039,10677,1,0,46
da1a0f9e-b7cc-4261-b1be-7faf99d14384,2021-04-08,2015,233982,2,3,1685,10793,1,0,36
25c3b65d-2911-4fdb-9f78-1edb6362e244,2021-09-21,2011,917678,5,3,5003,12496,1,1,54
b561258d-7fba-433d-a68c-0da49665a1e9,2021-07-23,2014,444707,3,3,2251,11038,1,0,25
0d0bd052-ef3f-472a-9528-86a9ee95d58a,2022-01-06,2017,174981,4,3,1884,13881,2,0,38
5843060e-ac22-45ba-b1a5-427e26ba98c3,2022-03-06,2012,175545,4,2,1631,12816,1,0,19
b377baf4-cc12-4bd2-ba1c-73069a4e22e9,2019-08-25,2017,317951,3,3,2355,11386,2,0,11
e10150c9-07ed-4c19-a656-b9c86178dc3c,2020-01-27,2014,294242,3,3,1843,12489,2,0,28
1e7af1cf-36b2-4d50-81bf-3ab77f065862,2019-12-07,2012,1360481,8,5,5382,12482,2,0,81
2aec2ed7-5713-4cdf-874e-0a506fd34d83,2021-07-27,2014,138917,2,2,2169,9741,1,0,19
3479641b-32d1-4ea7-a6a7-bf4d827f9709,2021-04-24,2016,311751,2,2,2480,14751,2,0,32
30d50c45-2dd8-424e-a86c-da330eb48c80,2019-05-07,2010,124321,2,3,2217,14635,1,0,20
e81b8126-4263-450b-8a69-969741972db4,2021-12-22,2017,366608,2,2,2291,9034,1,0,0
0ec0b6dc-1da5-40c4-a479-f084073a24e9,2020-02-13,2016,144833,2,2,1572,11709,1,0,5
9c4c4f72-b1d3-47c5-a912-610ca644fc32,2020-05-24,2014,192417,4,3,1616,8624,2,0,27
2c107d3b-7f96-4f05-ba2b-f5f776110d92,2020-12-03,2013,165057,4,2,1554,14051,1,0,36
05207549-d9b7-4b38-955d-217c1ca1fea6,2021-07-09,2014,219866,4,3,2120,14277,2,0,46
480691d4-b1fc-4875-939d-17b7e0d8513b,2021-09-15,2013,307217,4,3,1957,13968,1,0,48
b375c001-6e05-4898-995e-6d0b1ee13b01,2020-04-09,2017,423394,4,2,1849,12266,1,0,1
bbd2d972-7183-4c5d-91f3-553b2215246d,2019-12-14,2010,382320,4,2,1670,12730,1,0,42
10d6ca1f-41f0-4494-a82f-a28735c0e5b6,2021-02-24,2012,168114,4,3,2287,10466,1,0,26
d3a5294d-ec61-4538-ac3d-f2121cecfc4a,2022-05-10,2017,145582,3,2,2008,9000,2,0,0
2fe60ee4-1fe9-4413-a58a-44d774e5709c,2021-04-24,2011,311316,2,2,1588,13492,2,0,15
cc64aa37-0833-4768-a96d-8fdd5d0e01b0,2021-06-30,2016,421315,3,3,2422,8975,1,0,36
e1df5c67-23b2-45a5-97b3-81eff60939f9,2022-04-02,2011,207935,2,2,1854,12626,1,0,31
f884e205-b21f-42d2-a341-30fb9a0f5470,2020-05-23,2013,236907,4,3,1726,8960,1,0,21
57bbebf5-9754-474d-915e-b2da3d2caf95,2021-06-22,2010,420422,3,3,2029,14242,2,0,37
94edaeb4-cc8a-4de0-9def-ed9c127774f0,2019-09-12,2017,357201,2,3,2022,13486,2,0,48
c8edc1c5-b294-445f-9bf8-ac2a3c53eec2,2020-09-03,2017,272847,4,2,1812,9069,1,0,7
981c56dc-f40d-4c6b-82b0-7d5604f26250,2020-03-30,2010,327898,2,2,1711,9378,1,0,47
e2a02764-500d-495b-a5fc-ae2a878999c2,2020-01-09,2013,404937,2,3,1766,14589,2,0,11
72171c15-e676-4b94-8c08-90df9b515986,2020-04-30,2010,232217,3,3,2338,14037,2,0,14
859318e8-c121-45b4-a6f4-28b825b23a8e,2020-08-19,2010,298765,3,3,2196,9789,1,0,45
53ebcf99-39db-49b3-8dd6-a8dab5177cc9,2022-06-10,2016,296754,4,2,2263,14536,1,0,38
824538fd-bb91-4add-8251-4fa4977ccf15,2019-12-11,2014,211040,3,3,1844,9661,1,0,27
3397c4c3-25fe-46cd-b67d-50d518753b65,2020-09-11,2015,813113,5,3,5492,14889,2,0,56
b2e3df70-5c18-4858-8020-1270b623662e,2021-06-09,2015,175113,2,3,1548,8198,1,0,0
9a448c82-a8a5-4de6-ac97-f190a8181aec,2021-09-04,2013,407438,3,3,1588,8197,1,0,31
97902cd2-3b1e-4267-adbc-1d0d6ba2cdfe,2019-11-25,2015,250165,4,3,1916,14534,2,0,30
49a59605-c0b2-47a9-9851-9a5757900d85,2019-11-19,2016,231932,2,3,2342,13613,1,0,20
4cb417ae-1693-44a0-b28e-f1e233e4283e,2020-08-23,2016,349556,2,2,1733,10297,1,0,30
0252f66a-e083-4172-8d38-3c1dfb3454e2,2019-08-29,2014,356560,4,3,2007,9124,1,0,28
4c9244ae-e5ea-4357-8e8d-68075163b849,2019-08-03,2016,306179,2,3,1619,14631,1,0,25
063f4f41-8890-43c2-b11e-2176db082602,2019-10-27,2017,448932,3,3,1753,9724,1,0,34
ed42baac-61a3-44f5-b914-1d91749c5eb4,2020-10-30,2014,222597,2,2,1539,10130,1,0,19
3e547883-efdb-4161-91fe-e109ee6b7e76,2019-07-28,2012,165140,2,3,2080,13143,1,0,7
ae0d9416-b758-4503-adda-acb359374e4d,2019-07-29,2012,167641,2,3,2257,12440,2,0,17
4ddf9a35-6a60-4e6f-8429-33816aae2653,2021-03-07,2015,363526,4,2,2468,14982,1,0,42
0ecaff03-b04a-4a96-a9b9-3af663cd9c63,2019-04-28,2014,419881,2,2,2385,10572,1,0,47
12cc0959-e328-4498-857c-81536aa6cae2,2022-01-09,2014,196434,2,3,1726,10452,2,0,12
dfaa0dd7-06c9-4593-b732-972ad86718d4,2022-02-14,2010,175450,4,3,2460,12408,2,0,33
4d1e218f-0cb2-4f74-a038-461ce1d495de,2021-05-16,2014,129063,2,2,1934,13351,2,0,12
3d6507df-6c8e-44c8-bce6-9a8e6a8eae61,2021-07-14,2013,386802,3,3,2045,13350,2,0,7
35215fa5-28fc-444c-a29a-a2f590f42877,2019-09-10,2014,292396,2,3,2479,13876,2,0,48
b856b5ce-f54e-4318-a8d6-1f0f8c9ea162,2020-01-14,2013,253069,4,3,2398,8630,2,0,30
c690803e-2aec-4006-939c-9c27f9b56bc2,2020-08-06,2016,261812,4,3,1526,9875,2,0,47
9b962c13-6b62-45e4-b7b1-f2a4e9b4f95f,2021-12-13,2012,400083,3,3,2494,11252,1,0,12
c580c2f4-b3be-4c77-9d4c-b43ec9d127d6,2020-06-11,2010,381715,4,2,2182,12814,1,0,49
d38027d9-7f01-4cef-9f7c-3a6946189258,2019-08-15,2012,178409,3,3,2168,14385,2,0,4
3185b073-841c-47c3-8de6-205df2622ed4,2019-11-27,2010,378424,3,2,2190,10624,1,0,20
b78ec0b5-05b7-4ae8-8c98-a9f3ca875325,2021-05-10,2017,356497,2,3,1946,12279,1,0,17
e70af371-51d3-43c9-9d56-d008c2943c0b,2022-03-14,2016,232895,4,2,1512,9772,2,0,12
5eb37144-6eaf-4e27-8229-08d288d79ed4,2020-07-11,2011,393797,3,3,2124,11237,1,0,18
2f8c8f89-b7b2-4525-ad5b-ff53eb207a09,2020-01-06,2017,157345,3,3,1933,14715,1,0,45
17e5a4c6-c328-47b3-ab62-f1f736be783a,2022-05-05,2013,431760,2,3,1581,14507,1,0,15
9768a7dc-555b-4d6b-a235-55126f2549e6,2022-03-31,2016,344460,3,2,2488,14660,2,0,33
cbd137bb-d1dd-4e39-aab1-722ac644738f,2019-04-03,2010,342823,3,3,2189,12365,1,0,1
7d7a7237-8eae-4db8-a8fe-71d9433d47e2,2021-07-26,2013,392640,2,2,1614,11978,1,0,38
16b6bf95-006f-4934-928b-37b25f6591a4,2019-09-11,2016,566983,5,6,4777,9819,2,0,93
43edec7f-9c0a-46c1-968d-a687b6237eb6,2020-12-13,2016,308043,2,3,1963,10134,2,0,30
e68857eb-7d19-40ef-bc7b-339b0e24b8ad,2020-03-03,2012,306587,4,3,2404,14219,2,0,29
89e01d5c-5b2d-438f-b11c-e9fd13f3146a,2022-04-06,2012,311927,4,2,1644,10745,1,0,6
372c691b-609d-4665-b736-f9db73829259,2019-06-15,2014,442258,2,3,1529,12184,2,0,25
59439f5a-baf6-47e0-a24e-5bc1de998bba,2022-03-25,2017,142817,3,3,2159,14881,2,0,3
4349f7f0-adea-4906-a425-2a19bb2ff8c2,2021-06-21,2012,434848,3,3,2169,11077,1,0,41
bf14da6d-1828-4ccd-9ebd-8bd9475dc1d8,2019-04-02,2014,1257157,7,3,5164,9284,2,1,85
81374fb8-1028-4799-85d4-6edc8fef7378,2021-05-11,2011,229445,4,3,2281,14340,1,0,9
fb427477-efdb-4d97-89c3-9d43d0a70309,2020-06-28,2014,319680,4,3,1983,8905,2,0,4
30b75e89-454f-4d3f-9da0-a3e34dbc34e5,2019-06-27,2013,403619,3,2,2191,13200,1,0,34
e8a10209-0159-4845-bf9d-a9ceb6a4c5e0,2019-10-17,2012,234021,4,3,1960,14660,2,0,30
b35cb17a-c526-4de5-9777-1e306a8109f1,2022-02-23,2016,411930,2,2,2233,11892,1,0,47
469120f9-ae63-4bdb-9d05-c233d9a0b8b2,2021-06-12,2015,338096,4,3,1882,8873,2,0,15
790aaac1-fade-457f-9a2c-e1346a236437,2021-12-23,2012,356585,2,3,2205,9872,1,0,48
c6eae3bd-3ac3-4006-b742-92af8a78d5fd,2019-10-16,2014,383530,2,3,2287,12569,1,0,32
40c76895-5b32-401c-a523-e4383661d09e,2021-06-16,2016,185105,3,2,2183,9424,1,0,48
c9af8506-7c36-4d60-a555-c5dbc477af5e,2021-10-08,2017,244049,3,3,2256,8372,2,0,28
b4458807-aa81-4c76-9485-c8ffcdd6c414,2022-04-17,2011,128040,2,3,1581,8732,2,0,49
24d06753-af49-4779-8409-b0ba2e7e142f,2021-02-10,2013,143808,4,2,1818,8251,2,0,23
472b194d-65e7-4c28-b77a-7c43cacdc5b2,2021-06-29,2014,402877,2,2,2294,13248,1,0,24
177819b7-c28c-4c05-9b98-c4085082c5d1,2021-05-17,2012,257591,3,3,2126,14807,2,0,29
378e89f6-da21-49d5-abe4-0582c638b630,2019-06-16,2011,438741,2,3,2437,11634,1,0,6
83d90fd2-8c63-47a4-810b-e6d762e4922b,2020-06-20,2015,169626,2,2,2459,13031,1,0,47
a6962400-976c-4173-8c24-b4226a26b67b,2021-09-14,2011,207926,2,2,2107,9704,2,0,48
7f4360fb-77cc-4c6a-9d76-212f0fda4449,2021-11-01,2017,290236,4,2,1564,12168,2,0,29
ebea4fca-07b2-4613-b447-9af5940130b7,2021-09-17,2014,304958,3,3,1667,10923,2,0,30
44bdd040-618f-48b1-ae67-77f0213c57aa,2020-08-20,2013,389529,2,2,1675,9427,1,0,1
b2a5075d-ef75-482a-8ef5-28a0c41c8b9d,2019-10-02,2016,349576,2,2,2219,10813,1,0,1
6f962107-0a06-41fc-96cf-0d22d579f089,2020-10-06,2013,431001,2,2,2270,11759,1,0,23
58e510cc-7c73-4d0d-b838-627594ad3562,2022-04-01,2016,135988,3,2,1798,10470,1,0,19
309dc81e-6a69-4e43-b855-9ea42bdde02c,2022-05-16,2016,200096,3,2,1636,14376,1,0,1
f84e3496-a7ae-4744-8bb8-63e52ad88d30,2020-12-30,2011,402428,2,2,2201,14832,2,0,22
bf5462b9-6014-4794-9603-4b34718974df,2020-07-21,2017,719081,5,5,3314,12407,1,1,79
